,idx,energy,cnt_yellow_thr_105,variance_105,cnt_yellow_thr_120,variance_120
4754,927,20,464,203,0,0
4755,928,20,447,192,0,0
4756,930,20,463,210,7,14
4757,936,20,462,209,22,7
4758,939,20,444,202,47,13
4759,940,20,467,207,1,0
4760,947,20,475,221,13,12
4761,956,20,475,216,19,5
4762,961,20,484,215,6,10
4763,963,20,480,218,0,0
4764,968,20,448,202,28,11
4765,972,20,424,192,35,23
4766,975,20,467,208,6,8
4767,979,20,466,209,0,0
4768,980,20,452,200,39,17
4769,981,20,447,208,8,3
4770,984,20,454,203,37,23
4771,985,20,482,208,0,0
4772,986,20,464,216,2,0
4773,991,20,451,198,0,0
4774,996,20,467,208,2,0
4775,1000,20,453,200,26,20
4776,1003,20,485,224,0,0
4777,1010,20,458,216,48,21
4778,1016,20,476,209,0,0
4779,1017,20,477,210,5,4
4780,1018,20,455,212,26,22
4781,1022,20,465,214,25,13
4782,1026,20,464,205,15,6
4783,1030,20,483,229,16,24
4784,1031,20,488,212,0,0
4785,1034,20,474,221,0,0
4786,1035,20,480,204,5,0
4787,1038,20,477,219,20,13
4788,1045,20,473,206,31,23
4789,1051,20,485,221,0,0
4790,1052,20,484,227,2,0
4791,1057,20,469,210,18,13
4792,1068,20,469,182,0,0
4793,1073,20,468,217,5,3
4794,1075,20,495,216,0,0
4795,1076,20,463,216,5,4
4796,1086,20,457,200,20,12
4797,1087,20,468,199,0,0
4798,1088,20,455,199,21,11
4799,1092,20,477,213,12,15
4800,1094,20,441,193,2,0
4801,1096,20,451,204,4,1
4802,1100,20,452,203,2,0
4803,1104,20,469,189,0,0
4804,1106,20,489,214,0,0
4805,1109,20,482,212,1,0
4806,1110,20,473,218,1,0
4807,1114,20,467,212,0,0
4808,1116,20,468,212,33,18
4809,1117,20,488,218,5,3
4810,1122,20,425,187,35,14
4811,1124,20,468,218,16,12
4812,1126,20,468,210,0,0
4813,1127,20,483,224,1,0
4814,1131,20,450,183,1,0
4815,1133,20,472,214,44,22
4816,1135,20,462,210,77,19
4817,1139,20,482,221,2,0
4818,1140,20,470,213,6,3
4819,1146,20,456,185,0,0
4820,1147,20,454,206,73,21
4821,1149,20,493,226,0,0
4822,1152,20,480,221,3,2
4823,1153,20,451,202,0,0
4824,1161,20,480,201,0,0
4825,1170,20,453,197,32,18
4826,1176,20,489,220,22,11
4827,1179,20,481,224,29,16
4828,1181,20,471,201,0,0
4829,1182,20,477,220,11,7
4830,1183,20,485,225,19,20
4831,1184,20,483,218,17,10
4832,1186,20,459,203,20,16
4833,1190,20,487,221,0,0
4834,1196,20,473,214,17,5
4835,1197,20,463,219,27,10
4836,1205,20,470,212,9,23
4837,1206,20,479,219,4,0
4838,1213,20,475,207,1,0
4839,1222,20,491,227,8,3
4840,1226,20,502,229,0,0
4841,1230,20,489,218,30,20
4842,1240,20,481,210,6,3
4843,1241,20,483,211,1,0
4844,1245,20,455,209,5,0
4845,1246,20,463,209,11,1
4846,1247,20,444,197,15,7
4847,1251,20,443,209,41,14
4848,1252,20,479,217,14,18
4849,1253,20,469,216,12,10
4850,1254,20,458,210,0,0
4851,1255,20,444,199,19,6
4852,1256,20,470,213,25,10
4853,1261,20,468,208,7,3
4854,1263,20,488,206,4,0
4855,1267,20,505,223,9,1
4856,1270,20,452,197,20,15
4857,1271,20,466,210,26,18
4858,1272,20,461,214,0,0
4859,1273,20,458,202,23,15
4860,1276,20,464,201,2,0
4861,1281,20,473,211,7,8
4862,1284,20,457,197,0,0
4863,1289,20,479,214,11,28
4864,1291,20,464,202,0,0
4865,1294,20,476,215,1,0
4866,1302,20,439,200,13,21
4867,1306,20,440,188,0,0
4868,1314,20,480,201,0,0
4869,1316,20,499,221,0,0
4870,1321,20,464,205,5,16
4871,1322,20,445,204,49,16
4872,1324,20,471,210,17,27
4873,1326,20,493,218,0,0
4874,1328,20,477,219,0,0
4875,1329,20,463,208,13,12
4876,1331,20,490,214,1,0
4877,1334,20,476,221,0,0
4878,1339,20,443,199,1,0
4879,1350,20,472,214,24,12
4880,1351,20,473,203,0,0
4881,1353,20,454,192,0,0
4882,1356,20,473,222,20,12
4883,1362,20,477,211,0,0
4884,1367,20,482,207,0,0
4885,1370,20,491,228,2,0
4886,1373,20,464,202,9,7
4887,1374,20,459,206,20,12
4888,1376,20,459,200,0,0
4889,1377,20,475,210,6,16
4890,1383,20,463,206,27,23
4891,1388,20,451,200,69,20
4892,1393,20,454,195,30,11
4893,1394,20,457,210,8,2
4894,1397,20,452,197,4,1
4895,1400,20,453,204,6,1
4896,1403,20,499,236,0,0
4897,1404,20,428,194,19,8
4898,1405,20,468,197,0,0
4899,1407,20,475,221,24,11
4900,1408,20,449,214,21,11
4901,1410,20,477,218,8,3
4902,1413,20,496,221,0,0
4903,1415,20,511,235,15,5
4904,1421,20,474,202,0,0
4905,1432,20,471,218,2,0
4906,1434,20,449,196,7,1
4907,1436,20,464,217,27,10
4908,1437,20,479,215,8,2
4909,1438,20,485,208,0,0
4910,1441,20,472,212,3,1
4911,1443,20,496,212,0,0
4912,1446,20,459,207,8,16
4913,1449,20,450,213,58,17
4914,1451,20,474,213,0,0
4915,1453,20,486,219,5,1
4916,1454,20,466,205,0,0
4917,1457,20,483,217,2,0
4918,1465,20,444,196,24,9
4919,1472,20,459,199,16,19
4920,1474,20,485,206,0,0
4921,1479,20,481,220,1,0
4922,1480,20,488,219,16,18
4923,1485,20,477,210,11,16
4924,1487,20,459,193,0,0
4925,1489,20,476,204,9,28
4926,1491,20,471,220,2,0
4927,1497,20,446,189,26,24
4928,1499,20,472,204,16,12
4929,1501,20,484,211,1,0
4930,1502,20,500,229,19,17
4931,1503,20,470,203,9,3
4932,1504,20,499,231,13,8
4933,1505,20,458,198,1,0
4934,1510,20,458,203,41,21
4935,1515,20,502,224,0,0
4936,1516,20,445,191,10,9
4937,1517,20,467,216,10,1
4938,1523,20,482,221,20,10
4939,1527,20,464,211,8,1
4940,1528,20,431,191,6,13
4941,1534,20,458,203,14,13
4942,1535,20,438,189,66,22
4943,1536,20,478,223,28,17
4944,1537,20,480,210,0,0
4945,1540,20,477,215,1,0
4946,1541,20,490,221,0,0
4947,1542,20,463,209,2,0
4948,1543,20,461,204,15,8
4949,1544,20,475,206,0,0
4950,1552,20,478,226,0,0
4951,1563,20,446,201,38,13
4952,1564,20,451,198,15,24
4953,1566,20,472,210,0,0
4954,1567,20,470,226,20,6
4955,1568,20,495,212,0,0
4956,1569,20,486,216,0,0
4957,1571,20,495,236,2,0
4958,1578,20,496,221,20,24
4959,1582,20,465,209,3,0
4960,1583,20,449,213,7,4
4961,1584,20,455,214,19,14
4962,1592,20,483,213,0,0
4963,1595,20,461,200,7,4
4964,1596,20,483,221,0,0
4965,1597,20,500,227,8,25
4966,1598,20,464,208,9,19
4967,1601,20,489,220,0,0
4968,1603,20,457,203,43,19
4969,1605,20,494,212,0,0
4970,1607,20,448,203,1,0
4971,1609,20,440,199,46,17
4972,1612,20,463,204,6,2
4973,1613,20,468,208,2,0
4974,1614,20,416,185,38,12
4975,1617,20,469,207,1,0
4976,1619,20,460,208,21,8
4977,1620,20,480,212,8,3
4978,1622,20,475,217,37,14
4979,1631,20,477,206,0,0
4980,1634,20,496,220,0,0
4981,1640,20,435,192,67,22
4982,1641,20,456,203,47,13
4983,1645,20,505,219,0,0
4984,1646,20,471,211,0,0
4985,1649,20,453,198,8,3
4986,1651,20,474,208,7,1
4987,1652,20,479,217,0,0
4988,1655,20,463,218,0,0
4989,1661,20,434,190,46,15
4990,1663,20,436,196,52,16
4991,1664,20,471,201,26,14
4992,1666,20,463,204,0,0
4993,1667,20,444,197,58,19
4994,1669,20,488,222,0,0
4995,1672,20,461,216,50,19
4996,1673,20,473,196,0,0
4997,1675,20,468,202,0,0
4998,1682,20,455,195,0,0
4999,1684,20,452,211,40,18
5000,1687,20,501,230,0,0
5001,1689,20,483,223,9,1
5002,1690,20,453,200,43,23
5003,1694,20,461,206,9,6
5004,1696,20,455,204,11,20
5005,1697,20,486,219,0,0
5006,1701,20,481,217,4,6
5007,1702,20,468,217,6,0
5008,1704,20,444,193,17,10
5009,1707,20,457,203,16,4
5010,1708,20,474,217,27,23
5011,1709,20,470,207,22,10
5012,1713,20,500,233,2,0
5013,1715,20,492,221,9,1
5014,1720,20,456,193,33,15
5015,1722,20,462,206,0,0
5016,1723,20,495,228,0,0
5017,1724,20,474,214,5,2
5018,1726,20,463,208,21,10
5019,1734,20,475,207,6,1
5020,1736,20,459,204,3,9
5021,1737,20,437,195,18,16
5022,1742,20,446,197,7,2
5023,1749,20,450,205,23,13
5024,1751,20,464,199,0,0
5025,1753,20,488,206,0,0
5026,1754,20,455,198,32,23
5027,1759,20,471,221,64,19
5028,1767,20,464,199,1,0
5029,1768,20,487,232,5,4
5030,1769,20,483,219,1,0
5031,1772,20,473,204,4,6
5032,1778,20,484,215,14,7
5033,1779,20,486,222,0,0
5034,1780,20,482,221,21,9
5035,1782,20,468,218,27,14
5036,1783,20,477,200,0,0
5037,1788,20,458,210,1,0
5038,1789,20,479,208,5,2
5039,1795,20,466,209,8,1
5040,1801,20,477,218,3,0
5041,1803,20,455,216,16,17
5042,1808,20,494,227,3,11
5043,1810,20,461,214,31,15
5044,1813,20,484,225,1,0
5045,1814,20,470,204,3,0
5046,1824,20,472,223,0,0
5047,1829,20,487,213,0,0
5048,1831,20,481,210,0,0
5049,1835,20,494,216,0,0
5050,1836,20,478,214,0,0
5051,1837,20,457,205,21,12
5052,1842,20,504,244,4,5
5053,1843,20,488,218,1,0
5054,1846,20,469,214,9,11
5055,1850,20,461,197,0,0
5056,1854,20,476,213,4,5
5057,1855,20,490,215,0,0
5058,1857,20,484,216,0,0
5059,1861,20,478,199,0,0
5060,1864,20,478,224,29,18
5061,1868,20,473,212,16,3
5062,1870,20,460,204,57,16
5063,1873,20,459,208,25,17
5064,1875,20,479,215,58,24
5065,1878,20,472,202,23,14
5066,1879,20,485,228,0,0
5067,1880,20,475,223,27,18
5068,1883,20,445,201,50,23
5069,1885,20,476,224,8,2
5070,1891,20,469,213,16,10
5071,1893,20,493,225,7,0
5072,1895,20,471,226,59,17
5073,1898,20,469,211,23,14
5074,1901,20,490,230,0,0
5075,1908,20,456,192,12,9
5076,1909,20,489,215,0,0
5077,1910,20,510,221,0,0
5078,1915,20,499,222,0,0
5079,1918,20,452,198,1,0
5080,1921,20,500,226,0,0
5081,1925,20,477,211,10,34
5082,1927,20,458,207,35,10
5083,1933,20,448,209,53,14
5084,1934,20,469,204,2,0
5085,1935,20,514,236,5,5
5086,1936,20,479,224,30,16
5087,1937,20,455,203,21,16
5088,1941,20,447,203,19,29
5089,1942,20,469,198,0,0
5090,1943,20,445,196,6,16
5091,1946,20,485,221,5,4
5092,1947,20,461,211,46,17
5093,1950,20,477,214,2,0
5094,1955,20,480,218,0,0
5095,1963,20,473,219,0,0
5096,1966,20,440,194,25,9
5097,1970,20,487,233,13,12
5098,1983,20,444,194,20,4
5099,1984,20,455,205,6,1
5100,1986,20,457,197,1,0
5101,1987,20,470,226,22,23
5102,1989,20,499,223,0,0
5103,1991,20,470,206,19,29
5104,1992,20,466,209,0,0
5105,1996,20,472,210,0,0
5106,1997,20,467,219,5,4
5107,1998,20,461,207,78,27
5108,2000,20,473,206,12,14
5109,2008,20,457,215,17,17
5110,2010,20,445,198,11,3
5111,2011,20,465,207,2,0
5112,2019,20,464,198,0,0
5113,2020,20,453,208,4,10
5114,2022,20,442,201,1,0
5115,2025,20,477,207,0,0
5116,2031,20,477,215,29,20
5117,2037,20,484,208,1,0
5118,2044,20,470,206,3,0
5119,2049,20,482,205,0,0
5120,2052,20,461,209,16,14
5121,2053,20,490,213,0,0
5122,2055,20,471,209,2,0
5123,2067,20,471,211,2,0
5124,2068,20,488,218,2,0
5125,2075,20,508,222,0,0
5126,2076,20,472,215,18,7
5127,2078,20,471,210,6,3
5128,2083,20,454,204,18,12
5129,2084,20,501,229,13,12
5130,2087,20,484,222,0,0
5131,2089,20,477,215,19,18
5132,2090,20,486,215,0,0
5133,2092,20,460,210,55,27
5134,2096,20,489,217,0,0
5135,2104,20,425,189,24,22
5136,2109,20,483,215,1,0
5137,2111,20,483,208,1,0
5138,2114,20,518,229,0,0
5139,2116,20,449,201,24,7
5140,2120,20,452,207,14,11
5141,2123,20,455,194,12,2
5142,2126,20,487,219,16,6
5143,2127,20,484,229,15,8
5144,2129,20,456,197,0,0
5145,2130,20,472,216,11,15
5146,2134,20,493,224,4,2
5147,2138,20,465,202,4,0
5148,2139,20,473,197,0,0
5149,2141,20,452,206,44,16
5150,2143,20,455,209,4,2
5151,2144,20,490,215,0,0
5152,2146,20,487,225,28,29
5153,2157,20,486,221,18,21
5154,2167,20,452,196,4,6
5155,2168,20,458,195,0,0
5156,2169,20,478,203,0,0
5157,2174,20,492,235,26,14
5158,2180,20,497,221,0,0
5159,2186,20,483,214,11,19
5160,2190,20,461,207,19,13
5161,2192,20,461,195,1,0
5162,2193,20,489,219,0,0
5163,2195,20,474,220,24,12
5164,2203,20,486,222,3,0
5165,2206,20,503,225,12,13
5166,2208,20,461,204,65,21
5167,2209,20,427,199,58,15
5168,2211,20,466,220,9,3
5169,2213,20,481,207,2,0
5170,2215,20,456,208,15,14
5171,2216,20,481,229,16,8
5172,2221,20,475,205,0,0
5173,2226,20,465,205,3,0
5174,2231,20,473,214,31,13
5175,2232,20,491,222,0,0
5176,2233,20,457,204,23,7
5177,2239,20,468,215,2,0
5178,2240,20,477,222,0,0
5179,2241,20,475,207,1,0
5180,2242,20,485,218,7,3
5181,2243,20,484,219,0,0
5182,2246,20,466,211,23,19
5183,2250,20,485,213,0,0
5184,2255,20,491,205,0,0
5185,2257,20,469,222,4,1
5186,2263,20,436,195,45,17
5187,2264,20,469,206,3,0
5188,2266,20,508,230,0,0
5189,2268,20,490,220,0,0
5190,2269,20,466,203,1,0
5191,2273,20,482,215,0,0
5192,2276,20,475,216,4,3
5193,2283,20,479,203,0,0
5194,2284,20,489,218,3,0
5195,2286,20,471,214,13,7
5196,2290,20,478,208,0,0
5197,2298,20,494,223,7,0
5198,2306,20,470,211,0,0
5199,2307,20,471,211,1,0
5200,2308,20,484,200,0,0
5201,2310,20,464,215,1,0
5202,2311,20,471,206,0,0
5203,2312,20,452,203,14,2
5204,2313,20,452,202,2,0
5205,2314,20,493,222,22,11
5206,2315,20,461,197,10,25
5207,2316,20,473,204,0,0
5208,2318,20,450,201,8,25
5209,2319,20,486,217,12,40
5210,2323,20,466,201,15,19
5211,2324,20,482,219,0,0
5212,2326,20,496,222,0,0
5213,2327,20,454,203,6,4
5214,2329,20,456,209,17,12
5215,2330,20,455,201,33,10
5216,2332,20,469,217,27,17
5217,2335,20,495,213,0,0
5218,2337,20,451,199,13,7
5219,2343,20,435,191,52,19
5220,2344,20,487,213,2,0
5221,2347,20,471,207,8,1
5222,2348,20,487,220,5,5
5223,2349,20,462,198,0,0
5224,2351,20,489,218,0,0
5225,2352,20,466,209,18,21
5226,2353,20,493,211,0,0
5227,2354,20,464,213,5,6
5228,2355,20,505,224,2,0
5229,2356,20,488,221,0,0
5230,2360,20,477,210,1,0
5231,2362,20,474,208,0,0
5232,2364,20,474,230,1,0
5233,2375,20,490,209,1,0
5234,2377,20,468,198,0,0
5235,2385,20,481,220,23,16
5236,2386,20,477,204,2,0
5237,2387,20,484,224,5,0
5238,2392,20,459,210,2,0
5239,2394,20,480,219,3,10
5240,2396,20,459,230,32,11
5241,2398,20,487,228,8,30
5242,2401,20,481,217,0,0
5243,2402,20,447,201,7,3
5244,2403,20,469,225,8,6
5245,2404,20,457,206,13,21
5246,2408,20,497,229,0,0
5247,2413,20,491,218,0,0
5248,2414,20,481,238,4,1
5249,2426,20,465,200,0,0
5250,2430,20,487,221,0,0
5251,2436,20,451,207,1,0
5252,2442,20,457,218,13,6
5253,2445,20,506,231,5,0
5254,2446,20,474,209,0,0
5255,2458,20,419,190,27,8
5256,2459,20,476,228,20,18
5257,2460,20,489,231,0,0
5258,2461,20,488,218,1,0
5259,2466,20,464,214,8,2
5260,2468,20,477,217,20,16
5261,2470,20,480,219,16,13
5262,2488,20,479,211,0,0
5263,2495,20,477,217,13,8
5264,2498,20,478,213,0,0
5265,2500,20,442,188,2,0
5266,2503,20,440,199,1,0
5267,2505,20,484,219,0,0
5268,2508,20,437,198,50,17
5269,2509,20,489,213,0,0
5270,2511,20,488,226,0,0
5271,2514,20,476,205,0,0
5272,2517,20,460,207,35,17
5273,2518,20,483,214,2,0
5274,2521,20,447,197,0,0
5275,2524,20,437,191,37,15
5276,2527,20,493,225,0,0
5277,2528,20,467,218,20,17
5278,2531,20,484,215,2,0
5279,2534,20,459,203,50,16
5280,2536,20,445,213,14,4
5281,2537,20,480,220,9,5
5282,2540,20,484,211,6,2
5283,2541,20,473,204,6,1
5284,2543,20,433,190,49,15
5285,2547,20,436,194,60,20
5286,2549,20,485,225,0,0
5287,2551,20,441,191,36,20
5288,2554,20,462,203,8,7
5289,2556,20,484,223,1,0
5290,2557,20,485,217,0,0
5291,2558,20,493,221,1,0
5292,2561,20,494,223,0,0
5293,2565,20,493,213,0,0
5294,2566,20,447,203,53,15
5295,2571,20,469,209,0,0
5296,2573,20,476,224,29,12
5297,2579,20,461,206,27,16
5298,2582,20,445,196,42,19
5299,2583,20,444,193,0,0
5300,2586,20,467,207,1,0
5301,2591,20,482,215,22,26
5302,2592,20,470,206,20,9
5303,2594,20,481,214,0,0
5304,2596,20,448,210,10,10
5305,2612,20,464,206,4,5
5306,2617,20,458,203,17,7
5307,2621,20,459,201,18,13
5308,2625,20,481,216,0,0
5309,2628,20,495,224,0,0
5310,2629,20,488,219,0,0
5311,2630,20,459,201,32,16
5312,2631,20,475,206,1,0
5313,2637,20,497,222,2,0
5314,2639,20,481,224,16,15
5315,2640,20,475,217,7,6
5316,2644,20,481,227,20,14
5317,2645,20,497,208,0,0
5318,2650,20,449,205,14,11
5319,2651,20,449,192,73,19
5320,2652,20,434,190,4,0
5321,2654,20,462,214,12,14
5322,2655,20,491,220,1,0
5323,2659,20,472,208,14,19
5324,2660,20,426,190,28,8
5325,2666,20,461,207,4,0
5326,2668,20,487,227,40,12
5327,2669,20,486,217,23,14
5328,2676,20,454,213,46,15
5329,2688,20,478,219,5,1
5330,2690,20,423,195,55,12
5331,2695,20,479,213,0,0
5332,2696,20,474,212,31,18
5333,2697,20,475,217,17,14
5334,2701,20,442,186,19,13
5335,2702,20,469,218,0,0
5336,2704,20,455,208,24,13
5337,2705,20,437,187,19,18
5338,2710,20,493,208,3,0
5339,2711,20,478,215,25,12
5340,2713,20,458,206,24,13
5341,2714,20,474,211,0,0
5342,2716,20,440,188,0,0
5343,2717,20,500,218,11,3
5344,2719,20,466,198,8,1
5345,2720,20,458,212,1,0
5346,2726,20,470,212,0,0
5347,2731,20,473,217,3,0
5348,2735,20,465,199,0,0
5349,2739,20,448,202,42,15
5350,2745,20,493,218,8,3
5351,2747,20,466,203,0,0
5352,2749,20,461,204,4,16
5353,2752,20,458,201,60,19
5354,2753,20,477,210,2,0
5355,2756,20,461,207,0,0
5356,2757,20,485,223,11,4
5357,2760,20,476,222,31,21
5358,2762,20,476,205,0,0
5359,2764,20,483,218,4,0
5360,2765,20,461,212,12,14
5361,2769,20,437,182,1,0
5362,2770,20,466,203,0,0
5363,2778,20,463,201,11,8
5364,2779,20,433,186,61,17
5365,2785,20,485,222,0,0
5366,2791,20,442,196,57,20
5367,2792,20,473,217,14,6
5368,2793,20,478,220,8,34
5369,2795,20,454,210,25,12
5370,2796,20,429,191,3,0
5371,2798,20,476,216,28,13
5372,2800,20,438,191,26,11
5373,2801,20,500,211,7,19
5374,2803,20,470,218,25,14
5375,2804,20,478,216,32,15
5376,2806,20,497,235,14,18
5377,2807,20,443,199,29,16
5378,2809,20,466,210,0,0
5379,2810,20,469,204,31,19
5380,2813,20,484,225,1,0
5381,2814,20,436,187,12,15
5382,2819,20,453,201,3,0
5383,2822,20,460,197,3,1
5384,2823,20,489,212,1,0
5385,2827,20,434,196,48,19
5386,2831,20,456,205,12,4
5387,2832,20,448,202,54,19
5388,2833,20,475,216,13,7
5389,2840,20,464,199,16,15
5390,2841,20,450,206,40,12
5391,2846,20,503,228,0,0
5392,2848,20,478,215,0,0
5393,2850,20,464,211,6,10
5394,2856,20,465,199,0,0
5395,2860,20,459,197,0,0
5396,2861,20,479,219,0,0
5397,2864,20,468,210,27,10
5398,2866,20,468,202,2,0
5399,2868,20,464,208,13,9
5400,2869,20,480,221,4,0
5401,2870,20,471,218,78,31
5402,2873,20,491,231,7,0
5403,2875,20,486,217,0,0
5404,2880,20,476,219,17,13
5405,2881,20,456,200,0,0
5406,2884,20,494,225,3,0
5407,2885,20,494,223,0,0
5408,2888,20,460,198,0,0
5409,2890,20,484,214,0,0
5410,2891,20,481,218,2,0
5411,2898,20,465,213,0,0
5412,2906,20,458,201,0,0
5413,2907,20,462,209,0,0
5414,2908,20,486,225,14,7
5415,2910,20,485,225,8,7
5416,2912,20,465,210,23,9
5417,2913,20,490,225,0,0
5418,2921,20,459,203,36,11
5419,2923,20,466,212,5,1
5420,2926,20,494,238,0,0
5421,2928,20,488,219,3,0
5422,2929,20,481,222,7,1
5423,2942,20,472,212,14,19
5424,2946,20,487,216,0,0
5425,2951,20,479,213,5,21
5426,2952,20,450,202,9,11
5427,2953,20,463,208,16,9
5428,2954,20,460,214,64,18
5429,2956,20,478,204,0,0
5430,2957,20,481,206,3,0
5431,2963,20,464,194,0,0
5432,2971,20,476,213,5,7
5433,2972,20,484,219,0,0
5434,2973,20,478,212,0,0
5435,2975,20,466,208,3,1
5436,2977,20,485,221,7,3
5437,2978,20,496,231,6,1
5438,2979,20,479,219,0,0
5439,2980,20,496,224,0,0
5440,2983,20,496,218,2,0
5441,2987,20,462,217,9,13
5442,2988,20,465,215,22,19
5443,2992,20,485,220,2,0
5444,3000,20,488,217,5,4
5445,3007,20,489,222,0,0
5446,3010,20,491,222,7,6
5447,3013,20,460,209,47,18
5448,3016,20,455,200,0,0
5449,3020,20,494,215,0,0
5450,3021,20,487,219,79,28
5451,3026,20,462,217,25,19
5452,3030,20,491,211,0,0
5453,3032,20,444,202,68,18
5454,3038,20,468,208,11,21
5455,3043,20,477,211,21,11
5456,3044,20,486,210,4,1
5457,3047,20,477,216,1,0
5458,3054,20,449,197,12,5
5459,3060,20,504,233,5,1
5460,3062,20,455,210,2,0
5461,3063,20,441,206,47,13
5462,3064,20,491,216,8,2
5463,3070,20,485,226,2,0
5464,3071,20,494,221,9,8
5465,3073,20,474,222,2,0
5466,3077,20,471,212,19,10
5467,3078,20,467,209,15,24
5468,3080,20,471,213,26,8
5469,3081,20,481,217,13,13
5470,3082,20,483,201,0,0
5471,3084,20,488,207,0,0
5472,3087,20,476,209,1,0
5473,3092,20,514,232,3,3
5474,3094,20,452,203,11,11
5475,3098,20,477,210,0,0
5476,3102,20,455,205,2,0
5477,3103,20,464,218,14,6
5478,3104,20,460,215,10,2
5479,3107,20,478,221,19,15
5480,3108,20,479,209,8,3
5481,3111,20,460,212,0,0
5482,3114,20,485,223,0,0
5483,3115,20,491,230,0,0
5484,3117,20,459,210,0,0
5485,3119,20,470,215,23,24
5486,3126,20,449,193,20,14
5487,3128,20,483,201,0,0
5488,3131,20,489,228,31,13
5489,3136,20,499,225,3,17
5490,3143,20,459,198,0,0
5491,3144,20,474,203,11,3
5492,3146,20,470,206,13,13
5493,3158,20,457,206,0,0
5494,3159,20,438,192,22,11
5495,3161,20,463,200,2,0
5496,3165,20,486,214,0,0
5497,3170,20,470,211,36,12
5498,3172,20,497,221,6,1
5499,3178,20,456,204,0,0
5500,3181,20,447,197,5,0
5501,3182,20,442,200,21,15
5502,3184,20,498,224,0,0
5503,3186,20,473,200,2,0
5504,3188,20,452,204,50,16
5505,3192,20,420,197,61,17
5506,3205,20,477,211,20,15
5507,3209,20,498,217,0,0
5508,3212,20,486,220,7,11
5509,3213,20,456,205,14,18
5510,3214,20,474,207,30,13
5511,3216,20,475,218,0,0
5512,3218,20,485,217,7,15
5513,3219,20,453,198,46,15
5514,3231,20,464,215,2,0
5515,3232,20,443,195,26,19
5516,3238,20,476,213,3,18
5517,3239,20,496,233,13,14
5518,3242,20,473,206,5,30
5519,3243,20,457,205,23,15
5520,3246,20,426,196,13,18
5521,3247,20,483,224,0,0
5522,3249,20,502,221,0,0
5523,3250,20,463,210,2,0
5524,3252,20,458,201,21,16
5525,3259,20,452,199,39,11
5526,3262,20,472,211,10,15
5527,3263,20,456,206,0,0
5528,3266,20,470,215,16,12
5529,3269,20,481,220,1,0
5530,3272,20,468,208,6,8
5531,3274,20,470,216,3,0
5532,3276,20,476,223,13,15
5533,3281,20,480,221,22,8
5534,3285,20,487,223,0,0
5535,3289,20,468,216,1,0
5536,3291,20,498,223,0,0
5537,3292,20,504,221,1,0
5538,3297,20,476,219,1,0
5539,3299,20,459,218,43,17
5540,3300,20,471,204,15,7
5541,3302,20,458,211,46,18
5542,3303,20,481,219,8,1
5543,3305,20,430,185,29,21
5544,3315,20,475,201,7,0
5545,3320,20,475,220,1,0
5546,3322,20,509,224,0,0
5547,3323,20,431,203,26,12
5548,3325,20,482,216,4,0
5549,3329,20,467,219,28,20
5550,3333,20,448,200,46,15
5551,3334,20,501,222,0,0
5552,3337,20,483,217,20,17
5553,3338,20,464,207,0,0
5554,3339,20,456,205,32,18
5555,3341,20,469,218,0,0
5556,3342,20,475,194,0,0
5557,3347,20,468,204,22,17
5558,3350,20,502,230,0,0
5559,3353,20,461,200,15,8
5560,3355,20,461,199,23,35
5561,3369,20,473,209,0,0
5562,3371,20,454,197,10,1
5563,3372,20,498,221,0,0
5564,3376,20,466,200,0,0
5565,3377,20,495,201,11,2
5566,3379,20,465,215,1,0
5567,3380,20,479,226,16,10
5568,3382,20,486,224,10,12
5569,3384,20,472,211,6,11
5570,3385,20,482,217,0,0
5571,3390,20,459,200,0,0
5572,3391,20,460,214,44,23
5573,3396,20,480,228,22,18
5574,3400,20,447,199,21,11
5575,3406,20,475,213,24,18
5576,3411,20,457,205,14,5
5577,3414,20,485,220,12,17
5578,3418,20,481,226,2,0
5579,3421,20,479,217,0,0
5580,3422,20,438,192,47,14
5581,3425,20,468,215,5,0
5582,3426,20,467,212,1,0
5583,3432,20,461,194,0,0
5584,3433,20,478,222,7,14
5585,3437,20,492,220,3,0
5586,3439,20,448,195,0,0
5587,3440,20,455,205,22,19
5588,3441,20,462,209,60,16
5589,3444,20,454,201,1,0
5590,3445,20,480,217,6,2
5591,3451,20,455,199,40,18
5592,3452,20,467,217,58,20
5593,3456,20,490,232,12,29
5594,3459,20,418,182,53,13
5595,3460,20,476,203,2,0
5596,3463,20,459,210,12,6
5597,3473,20,473,216,0,0
5598,3474,20,452,204,12,5
5599,3477,20,462,210,37,17
5600,3478,20,477,214,19,16
5601,3479,20,466,204,0,0
5602,3485,20,462,196,2,0
5603,3486,20,463,202,21,28
5604,3490,20,492,217,2,0
5605,3494,20,464,207,1,0
5606,3497,20,447,201,10,8
5607,3498,20,421,181,69,17
5608,3506,20,471,207,0,0
5609,3510,20,452,192,18,7
5610,3511,20,469,216,0,0
5611,3517,20,472,209,3,14
5612,3518,20,482,220,21,14
5613,3523,20,464,210,2,0
5614,3525,20,507,228,0,0
5615,3526,20,461,228,0,0
5616,3527,20,482,222,0,0
5617,3530,20,482,221,5,4
5618,3534,20,467,217,25,17
5619,3537,20,458,212,3,9
5620,3539,20,488,221,0,0
5621,3545,20,448,195,3,2
5622,3546,20,488,244,0,0
5623,3547,20,446,204,5,1
5624,3550,20,446,201,27,11
5625,3553,20,491,223,34,11
5626,3558,20,496,225,2,0
